Date,Open,High,Low,Close,Volume
2022-03-23,34.3194,34.4832,33.2413,33.9226,2842682.9307784
2022-03-24,33.9658,34.0175,33.1377,33.2929,4389186.7198961
2022-03-25,33.4654,33.5689,32.6719,33.3361,3164681.9474381
2022-03-28,33.3792,33.8882,32.879,32.9479,4852730.4419867
2022-03-29,33.2929,36.0099,32.646,35.846,6846418.7595773
2022-03-30,35.8374,35.8805,34.8196,35.1042,4260716.615913
2022-03-31,35.2249,35.6993,34.3625,34.3625,4002261.0666245
2022-04-01,34.7161,35.6218,34.6213,35.5786,2892450.3571456
2022-04-04,35.708,36.1306,34.9317,35.8202,2785248.3642697
2022-04-05,35.708,35.8115,34.4229,34.5004,2881877.7500159
2022-04-06,34.4142,35.0008,33.8535,34.3539,3322661.2077613
2022-04-07,34.6644,34.88,34.1038,34.6557,2963709.6596356
2022-04-08,34.811,34.9145,33.5689,33.8967,2823342.9088976
2022-04-11,33.3792,34.466,33.2671,34.4573,1865012.9990596
2022-04-12,33.6466,34.0692,32.9479,32.9911,4206450.701152
2022-04-13,33.0946,33.5948,32.8444,33.0341,1591391.2831011
2022-04-14,33.3792,33.5689,32.646,32.7928,1772790.5087736
2022-04-19,32.9307,33.1722,32.0164,32.4563,2943806.1673013
2022-04-20,32.5771,33.1032,32.0855,32.4046,3296952.5784715
2022-04-21,32.8359,33.8622,32.7323,33.5345,3481676.9754619
2022-04-22,33.2929,33.3792,32.1803,32.4391,2262820.8203891
2022-04-25,31.913,32.2062,29.7654,30.4122,7956006.8634449
2022-04-26,30.9211,31.1712,29.8861,29.9723,5368942.419816
2022-04-27,30.0067,30.1276,29.1097,29.5755,3649242.1899191
2022-04-28,30.0758,30.1017,28.7561,28.8941,3954822.8833457
2022-04-29,29.3341,29.6101,28.2473,28.2991,7275561.7989016
2022-05-02,28.1782,28.5491,27.6349,28.0575,3214172.2761956
2022-05-04,28.2991,28.3249,27.2123,27.2726,6320162.8629449
2022-05-05,27.8591,28.0317,26.6603,26.7292,5020240.0050411
2022-05-06,26.7206,26.8155,25.5389,26.5827,4506139.302306
2022-05-09,26.3583,26.6258,25.8926,25.8926,2145761.5727906
2022-05-10,26.0479,26.2462,25.2199,25.7461,5450394.0448499
2022-05-11,26.0393,26.0393,24.9439,25.0992,6936875.4772283
2022-05-12,24.5298,25.47,24.1072,24.9697,9249048.6572721
2022-05-13,25.4441,26.3411,25.2975,26.2635,6819183.1949228
2022-05-16,26.3067,27.2553,25.9271,26.2549,6146613.9632814
2022-05-17,26.6947,27.3416,26.091,26.9535,6513059.9003189
2022-05-18,27.1691,27.9109,27.057,27.333,6219658.7482782
2022-05-19,26.7896,26.9708,26.1342,26.4187,4843587.3802667
2022-05-20,26.7465,26.824,26.1514,26.1599,2762646.9383035
2022-05-23,26.5481,27.6004,26.5481,27.6004,3228169.7634066
2022-05-24,27.3416,28.0317,27.1519,27.4969,2815918.0842393
2022-05-25,27.7987,27.9885,27.1777,27.4452,2965474.2728664
2022-05-26,27.4365,27.8332,27.1001,27.7297,2542996.6484328
2022-05-27,27.7297,27.7384,26.7206,26.7896,2945431.6520251
2022-05-30,27.2296,27.9368,27.1088,27.9368,2346614.4419579
2022-05-31,27.8937,27.8937,27.0915,27.4969,6123047.9129998
2022-06-01,27.6608,27.8074,27.1777,27.1949,1992199.6425654
2022-06-02,27.4193,27.5659,26.9103,27.1346,1907703.4220361
2022-06-03,27.5141,27.5141,26.4274,26.643,1825601.371232
2022-06-06,26.9103,27.885,26.824,27.885,1793731.6678894
2022-06-07,27.7557,27.7557,27.0484,27.1519,3096222.6061521
2022-06-08,27.1777,27.2899,26.091,26.298,3384716.0001073
2022-06-09,26.298,26.5222,25.6166,25.6424,3135544.9598543
2022-06-10,25.6166,25.6166,24.7023,24.9869,3466982.6863115
2022-06-13,24.5816,24.5988,23.4431,23.6241,3754229.7207248
2022-06-14,24.0986,24.4263,23.7018,24.2883,2808176.7422276
2022-06-15,24.5039,24.9611,23.8916,24.9611,3390450.4134053
2022-06-17,24.1503,24.7369,24.0296,24.2279,5275116.4734865
2022-06-20,24.4522,24.892,24.4522,24.573,1089823.7400404
2022-06-21,24.8404,25.2544,24.6075,24.7369,1081884.1399062
2022-06-22,24.5384,24.6937,24.2021,24.4695,1730750.5115674
2022-06-23,24.4091,24.8835,24.0554,24.0554,2451488.3511495
2022-06-24,24.1503,25.0388,23.9692,24.9352,1810384.1907761
2022-06-27,25.1853,25.2716,24.6679,24.7972,2739373.0578866
2022-06-28,25.0129,25.5045,24.8144,25.401,3817145.9504102
2022-06-29,25.2457,25.2457,24.7023,24.7713,4069388.2524558
2022-06-30,24.573,24.573,23.9261,24.1503,4127453.5348629
2022-07-01,24.1417,24.849,23.719,23.719,4514360.6376669
2022-07-04,23.719,23.7794,22.3046,23.2016,6467920.8156187
2022-07-05,23.4948,23.8226,22.3218,22.5719,4594334.0223136
2022-07-06,22.8566,22.9859,22.1493,22.7444,2933912.9710476
2022-07-07,22.9084,23.5207,22.7703,22.7703,5555185.6363415
2022-07-08,22.7703,23.9347,22.4684,23.8916,5896625.5430496
2022-07-11,23.5466,23.7278,23.2188,23.4172,3124695.2551148
2022-07-12,23.2878,23.3223,22.6236,22.7099,8095854.20109
2022-07-13,22.8566,23.1153,22.1406,22.684,6852670.2671596
2022-07-14,22.6927,22.8566,21.8561,21.9078,6165586.4540227
2022-07-15,22.1493,22.3908,21.8216,22.1321,2365169.5471782
2022-07-18,22.4253,22.7444,22.2874,22.5287,5041522.0289991
2022-07-19,22.5287,22.96,22.3046,22.8566,3924497.506431
2022-07-20,23.1844,23.3741,22.641,22.8048,3472255.6567278
2022-07-21,22.9342,23.0549,22.4339,22.9256,1714394.7961623
2022-07-22,22.9256,23.1671,22.7186,22.7875,1767743.6221812
2022-07-25,22.8307,23.3309,22.684,22.8996,2065531.9598101
2022-07-26,22.8996,23.0981,21.9337,22.2097,2984813.1353429
2022-07-27,22.3131,22.3736,21.6663,21.9941,3791048.9207048
2022-07-28,22.2527,22.4253,21.8646,22.1062,5277296.1534299
2022-07-29,22.3563,22.615,22.0803,22.5892,3473274.7730417
2022-08-01,22.8048,23.2447,22.6927,23.2188,3024016.07041
2022-08-02,23.2619,23.2619,22.6324,22.8566,4867401.5430525
2022-08-03,23.0697,23.3291,22.4859,22.7917,5057054.0746619
2022-08-04,22.9677,23.0048,22.0227,22.1895,6505142.6371752
2022-08-05,22.2914,22.7362,22.1432,22.2636,3875422.1056148
2022-08-08,22.5138,23.3383,22.3285,23.2827,4371699.2648725
2022-08-09,23.2549,24.0425,23.1623,23.1623,4302835.2328867
2022-08-10,23.1531,23.6163,22.7546,23.1994,3175728.2678178
2022-08-11,23.4403,23.6256,23.1715,23.6256,3159861.974125
2022-08-12,23.5978,23.8479,23.3291,23.4866,2288748.4834027
2022-08-16,23.6256,23.8479,23.0697,23.5052,2770335.8292481
2022-08-17,23.5144,23.6533,22.3192,22.3192,4527527.8557302
2022-08-18,22.6342,22.9492,22.2081,22.8843,3286495.5052484
2022-08-19,22.4767,23.3847,22.347,22.9122,5030288.6086079
2022-08-22,22.838,23.2272,22.1895,22.4674,3648699.2447823
2022-08-23,22.3285,22.6528,22.1524,22.2821,3217245.0696474
2022-08-24,22.1802,22.3655,21.6799,21.754,3782583.7800573
2022-08-25,21.9672,22.7639,21.9578,22.6805,3318618.813608
2022-08-26,22.7917,22.7917,21.6521,21.8281,3159116.1503875
2022-08-29,21.4205,21.6336,21.2352,21.4668,2422001.604949
2022-08-30,21.5873,21.9393,21.1241,21.1888,2540786.177723
2022-08-31,21.4113,22.0135,20.9944,21.7911,5475217.2606449
2022-09-01,21.6799,21.6799,20.4106,20.4662,5115543.493384
2022-09-02,20.9016,21.7726,20.6052,21.6706,11313354.94239
2022-09-05,21.3093,21.4205,20.9758,21.1611,3813773.4595703
2022-09-06,21.2167,21.3093,20.7071,21.0962,3826239.8331861
2022-09-07,20.8461,20.9758,20.4755,20.8553,5328093.544524
2022-09-08,21.1241,21.6243,20.9944,21.4297,3953077.359514
2022-09-09,21.6799,22.6342,21.6521,22.5045,4553507.5624777
2022-09-12,22.8843,23.4681,22.4211,23.4495,4288055.8342788
2022-09-13,23.4866,23.5885,22.2358,22.7083,4836198.5044767
2022-09-14,22.2544,22.8288,22.2358,22.5971,3108338.6138719
2022-09-15,22.7825,23.0511,22.5693,22.7917,3191000.9246719
2022-09-16,22.5045,22.6064,21.5131,21.9208,7686087.0668289
2022-09-19,21.9208,22.6528,21.7726,22.523,2243641.7977076
2022-09-20,22.7083,23.1531,21.8374,21.9764,3912329.0475558
2022-09-21,21.8652,22.0135,21.5131,21.578,3283126.8860228
2022-09-22,21.2167,21.8652,21.0499,21.6336,1933410.4237448
2022-09-23,21.5965,21.5965,20.9387,21.0128,2493595.2870538
2022-09-26,20.8553,21.2352,20.4847,20.7998,3523340.413853
2022-09-27,21.1241,21.402,20.8368,21.0407,3039522.0728332
2022-09-28,20.5681,21.0036,20.0122,20.809,5154628.5428538
2022-09-29,20.8924,21.1055,20.0585,20.1512,6691445.3053203
2022-09-30,20.3088,20.4569,19.7436,20.2346,5009974.3559824
2022-10-03,20.1419,20.2809,19.5861,20.1975,3902442.2958398
2022-10-04,20.5681,21.2816,20.4847,21.2537,3028334.7167702
2022-10-05,21.2167,21.2445,20.3828,20.3828,2311735.1811426
2022-10-06,20.6607,20.9573,20.3828,20.4847,3653916.772926
2022-10-07,20.4847,20.7535,20.3828,20.5681,3562198.8019843
2022-10-10,20.3921,20.4662,19.827,19.8918,3200547.6843803
2022-10-11,19.827,20.5218,19.6602,20.1049,2943317.2867296
2022-10-12,20.2717,20.596,19.864,20.4755,4360763.3949611
2022-10-13,20.4384,20.5218,19.7807,20.2717,4540958.0797044
2022-10-14,20.8275,21.1425,20.6052,20.8832,2992422.926039
2022-10-17,20.8646,21.263,20.633,21.2445,1866174.0360373
2022-10-18,21.476,22.1617,21.4483,21.9857,4110305.8539719
2022-10-19,22.0506,22.1802,21.476,21.5039,3286185.7347524
2022-10-20,21.4946,22.4582,21.2167,22.3285,4457000.5612561
2022-10-21,22.2821,22.801,22.0506,22.4674,3185659.272462
2022-10-24,22.801,23.0882,22.3562,22.7176,3115618.7601956
2022-10-25,22.6991,23.0048,22.2636,22.6898,2329478.4465858
2022-10-26,22.6898,23.1438,22.5138,23.0326,2637083.7870415
2022-10-27,23.0234,23.607,22.8195,23.4495,2556570.4415982
2022-10-28,23.2549,23.9591,23.0789,23.8294,3465336.697999
2022-10-31,23.9868,24.1629,23.7553,24.1537,3835853.5119563
2022-11-02,24.2834,24.5428,23.8572,24.4686,4704777.0224131
2022-11-03,23.9035,24.1351,23.6256,23.9962,3042700.7282703
2022-11-04,24.0888,24.2648,23.5607,23.7645,3890945.1692809
2022-11-07,23.7645,24.9133,23.746,24.6725,3670460.8919548
2022-11-08,24.691,24.7744,24.3205,24.7189,2172815.5261345
2022-11-09,24.7189,25.2654,24.5613,24.8022,2755046.9822985
2022-11-10,24.552,25.6917,24.2277,25.5712,4760582.123284
2022-11-14,25.5805,26.8312,25.5805,26.5162,5835942.3047803
2022-11-15,26.5996,27.3315,26.3124,27.2852,4382231.4617334
2022-11-16,26.8683,27.0906,26.0344,26.507,4398698.947643
2022-11-17,26.6181,26.6645,25.3303,25.8306,4936628.9055333
2022-11-18,25.7565,26.2753,25.3859,25.9974,3660630.2659034
2022-11-21,25.9974,26.1271,25.5342,25.8121,3176625.1991144
2022-11-22,25.6917,26.3402,25.5063,26.0807,2134471.9830435
2022-11-23,26.1271,26.3865,25.9603,26.0066,1781016.2918347
2022-11-24,26.0437,26.8312,26.0066,26.7479,1979121.5396758
2022-11-25,26.6645,26.896,26.4328,26.7385,1804473.5816868
2022-11-28,26.5533,26.998,26.405,26.4884,3391354.4371227
2022-11-29,26.5347,26.6737,25.9603,26.2661,2136897.2593652
2022-11-30,26.405,26.6459,26.0807,26.2661,4865432.4204407
2022-12-01,26.683,27.5446,26.5904,27.489,5065573.3029693
2022-12-02,27.4241,27.5539,26.5347,26.7479,4992083.2209993
2022-12-05,26.9331,27.5539,26.7756,27.1926,2145457.5025813
2022-12-06,27.0721,27.1369,26.544,26.7293,2705876.5826066
2022-12-07,26.6367,26.859,26.4236,26.6181,2035476.0244576
2022-12-08,26.5255,26.5533,25.9974,26.0715,1874285.2739353
2022-12-09,26.2938,26.4884,26.0715,26.4884,1418958.2631611
2022-12-12,26.4143,26.9146,26.09,26.8683,2049126.433732
2022-12-13,26.8683,27.8689,26.6737,27.276,3270293.5369066
2022-12-14,27.4241,27.4612,27.0721,27.3223,2319947.8769731
2022-12-15,27.0351,27.2389,26.683,27.0814,3340144.0853846
2022-12-16,26.8683,26.9054,26.5533,26.7849,6757254.8059353
2022-12-19,26.7385,27.1555,26.683,26.9609,1793165.3395766
2022-12-20,26.8034,27.3408,26.683,27.3408,1191779.9209723
2022-12-21,27.3408,28.2117,27.1092,28.1839,3062419.1853774
2022-12-22,28.2117,28.4897,27.8689,28.045,2022318.8734293
2022-12-23,28.045,28.0542,27.5261,27.767,1232932.9853206
2022-12-27,27.8874,28.045,27.5075,27.5169,799515.49125875
2022-12-28,27.5075,27.8689,27.3778,27.7392,1591976.4181926
2022-12-29,27.7762,28.3043,27.6558,28.3043,1500119.2124286
2022-12-30,28.1654,28.2951,27.9708,28.0634,1533144.8487833
2023-01-02,28.258,28.6194,28.0079,28.045,611641.3045002
2023-01-03,28.0727,29.8145,28.0634,29.4254,3969028.9210437
2023-01-04,29.4717,30.4167,29.3883,30.2685,4155669.4225172
2023-01-05,30.1388,30.9542,29.8238,30.7503,5445748.0486248
2023-01-09,31.0375,31.964,31.0375,31.8991,4161963.0523487
2023-01-10,31.6675,32.6032,31.2877,32.4272,5323239.7538616
2023-01-11,32.4272,32.8349,31.825,31.9176,6112903.0322749
2023-01-12,32.1215,33.4001,32.1215,32.9646,6600713.8508708
2023-01-13,32.9832,33.1313,31.8528,32.7237,4015803.1865861
2023-01-16,32.7052,33.4742,32.1215,33.187,5532648.9264541
2023-01-17,32.9832,33.1221,31.9455,32.0937,4389916.3604471
2023-01-18,32.0937,32.2142,31.2598,31.6212,6427794.9950924
2023-01-19,31.5007,31.8065,30.9542,31.4081,7202072.2859825
2023-01-20,31.5007,31.5656,31.0375,31.3895,2238444.7770184
2023-01-23,31.5934,31.8713,31.334,31.547,4262480.8799215
2023-01-24,31.6861,31.8806,30.8337,31.4823,3139154.8418463
2023-01-25,30.3056,30.5279,29.7404,30.2221,8443284.8861955
2023-01-26,30.5557,30.6576,29.8423,30.2315,3396033.3747525
2023-01-27,30.4724,30.5372,29.8145,29.8516,2808550.930914
2023-01-30,29.8331,29.8331,29.0548,29.2124,3123822.8213084
2023-01-31,29.0919,30.0091,28.9344,29.796,4302084.0124506
2023-02-01,29.8331,29.9535,29.3791,29.796,3582396.4859213
2023-02-02,30.0183,30.2778,29.6848,29.972,4770400.8765986
2023-02-03,30.074,30.5928,29.8609,30.3149,2991367.3318056
2023-02-06,30.1758,30.1852,29.4068,29.4996,2447047.6828499
2023-02-07,29.518,29.8145,29.3235,29.4717,2479471.047648
2023-02-08,29.7034,30.0461,29.6107,29.8794,2689847.308618
2023-02-09,30.0369,30.7873,29.9443,30.389,2640600.2758069
2023-02-10,30.2036,30.3241,29.7404,29.7682,3286232.1463598
2023-02-13,29.9813,30.0554,29.5922,29.9257,2406639.3628993
2023-02-14,30.1017,30.6669,29.8701,30.3333,2862694.9279758
2023-02-15,30.2036,30.9171,30.1017,30.6113,4344855.0070198
2023-02-16,30.6762,31.2135,28.4063,29.9813,8134149.0420354
2023-02-17,29.6663,29.9628,29.4625,29.5736,4459967.6661106
2023-02-20,29.5551,29.6477,28.7954,29.0455,2894426.4360218
2023-02-21,28.9066,29.0455,28.1097,28.4711,3746025.4648416
2023-02-22,28.4434,28.4434,27.665,27.8318,3688726.5578163
2023-02-23,27.8133,28.4618,27.7855,28.3136,3123502.2574155
2023-02-24,28.4711,28.7861,28.2117,28.3506,1872257.1946259
2023-02-27,28.536,28.536,28.0356,28.3136,1592641.2914521
2023-02-28,28.3229,29.0455,28.1468,28.7954,3671370.7753278
2023-03-01,29.0548,29.2493,28.7769,29.0455,1338838.8767108
2023-03-02,28.7954,28.9066,28.1654,28.2858,2086045.2484097
2023-03-03,28.258,28.8139,28.258,28.6935,1816512.5367787
2023-03-06,28.8139,29.3235,28.749,29.2771,2014077.0354267
2023-03-07,29.1845,29.5366,28.6472,28.712,2170625.545869
2023-03-08,28.7027,28.8881,28.4618,28.8139,1550509.2659895
2023-03-09,28.8417,28.8417,28.258,28.258,1222109.3667389
2023-03-10,27.8225,28.0171,27.4427,27.5909,3463648.6106973
2023-03-13,27.8225,27.8782,26.507,26.7849,5159118.5960349
2023-03-14,26.6274,27.0165,26.2938,26.7108,4005263.4343473
2023-03-15,26.8683,27.0443,25.4785,25.914,4011493.3831361
2023-03-16,26.1271,26.3216,24.6447,25.2005,7020980.6699427
2023-03-17,25.3859,25.8491,24.1537,24.515,8152494.5790352
2023-03-20,24.2185,24.9597,23.0048,24.7929,7218208.4146021
2023-03-21,25.2005,26.0159,24.9041,25.9232,5374708.0677896
2023-03-22,26.0344,26.3309,25.46,25.5342,3927414.9786405
2023-03-23,25.46,25.5712,24.867,25.3859,1899973.5589619
2023-03-24,25.1079,25.247,24.2741,24.7558,3206162.4095361
2023-03-27,25.0709,25.247,24.6818,25.0801,2162420.4054164
2023-03-28,25.2005,25.6546,25.0338,25.2005,1950589.1945214
2023-03-29,25.3859,26.09,25.145,25.9881,2775951.6337437
2023-03-30,26.1364,26.7293,26.09,26.6922,2032965.480299
2023-03-31,26.7293,26.8034,26.2846,26.4236,2957443.6848147
2023-04-03,26.6088,27.5446,26.4977,26.9146,2460786.5979802
2023-04-04,27.276,27.3686,26.7016,26.7664,1343168.1082755
2023-04-05,26.7756,26.8219,26.3773,26.5347,1870801.1653612
2023-04-06,26.5347,26.7385,26.229,26.5625,997339.0314364
2023-04-11,26.8683,27.1832,26.544,27.0999,3695429.2573968
2023-04-12,27.0814,27.9152,26.8219,27.7948,4953707.2977171
2023-04-13,27.7948,28.7583,27.6095,28.5638,4263412.3500886
2023-04-14,28.7769,29.2587,28.4618,28.9899,2831255.9209904
2023-04-17,29.1845,29.4532,28.9436,29.0919,1945437.5060999
2023-04-18,29.0919,30.3333,28.9066,29.972,2778740.6475465
2023-04-19,29.7589,30.3704,28.9066,30.0832,3320346.8364788
2023-04-20,30.1017,30.5742,29.9535,30.2315,2741828.308907
2023-04-21,30.1481,30.2778,29.7311,30.1852,1598699.6252275
2023-04-24,30.1852,30.5094,29.8701,30.3241,1373164.0380727
2023-04-25,30.2407,30.25,29.5643,29.7497,1868756.8959562
2023-04-26,29.6477,29.8052,28.7212,29.4532,3186399.6995009
2023-04-27,29.4532,30.2963,29.4532,30.1481,2717104.9535785
2023-04-28,30.1573,30.2407,29.5736,29.7126,3110690.4950934
2023-05-02,29.7404,30.2221,29.2957,29.2957,2550355.6035653
2023-05-04,29.4439,29.6663,28.0913,28.1376,4452675.6470501
2023-05-05,28.3414,28.9529,28.1283,28.8417,2055795.6737815
2023-05-08,28.851,29.3698,28.8139,28.9715,1127123.1551644
2023-05-09,28.8881,28.9344,28.5545,28.8324,1366815.3619162
2023-05-10,28.9621,29.4162,28.6101,28.8881,1634429.0075482
2023-05-11,29.027,29.2401,28.6286,28.7212,1882598.3483586
2023-05-12,28.9899,29.6107,28.8139,29.0455,2193063.9390378
2023-05-15,29.305,29.342,28.7769,29.0641,1618955.5935087
2023-05-16,28.9899,29.4439,28.8324,29.305,1106485.1006269
2023-05-17,29.027,29.4996,28.851,29.342,1486650.1322251
2023-05-18,29.6477,30.2221,29.4996,29.8609,2158935.2175026
2023-05-19,30.0183,30.8059,29.972,30.8059,2681268.7166268
2023-05-22,30.5742,31.232,30.5187,31.056,2680152.6793698
2023-05-23,30.9819,31.4544,30.9263,31.2598,1325568.3950133
2023-05-24,31.0838,31.158,30.1573,30.2315,1800144.3501221
2023-05-25,30.1481,30.88,30.0183,30.5464,1588201.9672372
2023-05-26,30.7133,31.5841,30.5835,31.5656,2963628.3013358
2023-05-29,31.5656,31.7046,31.2691,31.5749,1109443.5707638
2023-05-30,31.5193,31.5193,30.6947,30.6947,1621089.4481093
2023-05-31,30.3519,30.5001,29.5643,29.7219,4620310.0556231
2023-06-01,29.8331,30.4909,29.6663,30.389,1923608.9398656
2023-06-02,30.6576,31.9547,30.5742,31.9362,3154041.0950852
2023-06-05,31.9362,32.594,31.6119,31.7787,2408108.3442406
2023-06-06,31.7046,33.1684,31.7046,33.1499,3800267.6818167
2023-06-07,33.0758,33.1684,32.3809,32.7237,2335215.1371285
2023-06-09,32.9183,33.5668,32.7886,33.1592,2262844.3304348
2023-06-12,33.1592,33.363,32.6866,32.7423,2010999.837922
2023-06-13,32.7978,33.0295,32.1771,32.3809,2155101.4028633
2023-06-14,32.3531,33.3352,32.3531,32.9832,3954313.2034785
2023-06-15,32.6126,33.048,31.6953,33.048,4272763.7493101
2023-06-16,33.048,33.6317,32.8256,33.5113,7501862.1276197
2023-06-19,33.3537,33.9097,33.0943,33.2796,1571339.4429949
2023-06-20,33.2147,33.4927,32.8164,32.9183,1771631.4330823
2023-06-21,32.8904,33.7614,32.7423,33.3259,2075831.4567624
2023-06-22,33.539,33.8355,32.9924,33.5668,1379777.1524574
2023-06-23,33.3537,33.6873,32.5199,32.6681,1852918.6650956
2023-06-26,32.6589,33.5854,32.4828,33.3537,2414827.2339166
2023-06-27,33.4927,33.539,32.5291,32.7515,2440567.3272491
2023-06-28,33.1407,33.5761,32.6495,33.0016,2921679.7636234
2023-06-29,33.1407,33.6131,32.909,33.4279,2875431.1365183
2023-06-30,33.6965,33.7243,33.2611,33.4927,2217570.3470851
2023-07-03,33.4927,34.3358,33.3537,34.2987,2742947.5841831
2023-07-04,34.2802,34.4284,33.8077,33.8262,925174.37862664
2023-07-05,33.6317,33.7892,33.3352,33.3537,4672404.3865813
2023-07-06,33.2518,33.4649,32.733,33.1313,4327170.0259207
2023-07-07,33.1313,34.1227,33.0943,33.956,2394824.9104666
2023-07-10,33.8169,34.1135,33.539,34.0301,1765359.390045
2023-07-11,34.1969,34.3173,33.8633,34.1598,2638952.1240743
2023-07-12,34.3544,35.8182,34.3358,35.7441,3382855.7162698
2023-07-13,35.7441,36.2722,35.4106,36.1332,2655445.5141369
2023-07-14,35.8089,36.5409,35.7996,36.0776,1528515.5607801
2023-07-17,36.0035,36.4111,35.8738,36.2259,1314562.3680211
2023-07-18,36.0868,37.0597,35.5958,37.0041,2144292.8950374
2023-07-19,37.0041,37.1894,36.7817,36.9578,1413055.3543036
2023-07-20,36.7817,36.967,36.476,36.7261,1677687.8636648
2023-07-21,36.5501,36.8744,36.3,36.5316,1403553.9268629
2023-07-24,36.1425,36.8744,36.1425,36.8744,1225681.9811691
2023-07-25,36.8744,36.8744,36.2351,36.7354,1780878.1363522
2023-07-26,36.7261,36.8558,36.3926,36.6798,1155605.8506924
2023-07-27,36.6149,37.6156,36.6149,37.5044,1806516.7717522
2023-07-28,37.1894,37.6526,37.0875,37.5414,1333949.4678381
2023-07-31,37.5044,37.8843,37.4303,37.6711,1694528.8011131
2023-08-01,37.6619,37.6619,36.9207,37.3654,1443086.9023111
2023-08-02,37.0597,37.0597,36.6057,36.6335,1736069.3484163
2023-08-03,36.4297,36.967,36.3185,36.8558,1621840.6685454
2023-08-04,37.0504,37.4673,36.9207,37.3747,940599.22237933
2023-08-07,37.0133,37.2913,36.7354,36.9578,1161275.6221732
2023-08-08,36.8929,36.8929,36.0128,36.3277,3918371.1912355
2023-08-09,36.4668,36.8003,36.1517,36.3185,1855080.5825287
2023-08-10,36.2444,36.967,36.2444,36.6428,2877658.8936735
