Date,Open,High,Low,Close,Volume
2023-03-02,55,55.08,51.62,52.24,1110012
2023-03-03,52.52,53.5,52.52,53,281314
2023-03-06,53.4,53.94,53.04,53.78,258552
2023-03-07,53.74,53.74,52.6,52.6,196887
2023-03-08,52.5,53.28,52.02,53.04,219417
2023-03-09,53,53,51.88,52.16,224003
2023-03-10,51.2,51.28,49.84,50.66,605122
2023-03-13,50.6,51.54,46.73,48.15,1233142
2023-03-14,47.8,48.33,46.71,47.37,522220
2023-03-15,47.4,47.89,44.05,44.1,951175
2023-03-16,45,45.95,42.6,45.55,1195692
2023-03-17,46.97,48.48,44.53,44.9,1300333
2023-03-20,44,46.75,43.6,46.71,533173
2023-03-21,47,48.2,46.5,47.5,652428
2023-03-22,47,48.48,45.51,46.68,887693
2023-03-23,46.7,46.7,44,46.45,629219
2023-03-24,46.42,46.44,44.84,45.44,438376
2023-03-27,46.52,47.24,45.14,45.46,379394
2023-03-28,46,46.4,45.37,45.37,387687
2023-03-29,46.15,47.24,45.27,46.91,547706
2023-03-30,47.23,48.08,46.49,47.78,635132
2023-03-31,48,48.2,46.55,47.11,387621
2023-04-03,47.34,47.99,46.65,47,381720
2023-04-04,47,47.88,45.53,45.78,434767
2023-04-05,45.78,46.1,44.4,44.47,466565
2023-04-06,44.62,45.2,44.52,44.75,196372
2023-04-11,44.92,46.01,44.92,45.49,245664
2023-04-12,46,48.77,44.97,47.29,822193
2023-04-13,47.33,48.04,46.6,47.24,723589
2023-04-14,47.2,47.6,46.16,46.17,509804
2023-04-17,46.66,47.16,45.92,46.43,272142
2023-04-18,46.6,48.3,46.4,47.01,627645
2023-04-19,46.88,46.88,45.61,46.01,472294
2023-04-20,45.75,47.06,45.7,46.16,476895
2023-04-21,45.97,45.97,44.5,44.74,606240
2023-04-24,44.71,45.96,44.2,45.38,462393
2023-04-25,45.37,45.4,44.18,44.24,343247
2023-04-26,44.11,44.58,43.27,43.84,441767
2023-04-27,43.98,44.81,43.8,44.71,545107
2023-04-28,44.86,45,42.66,42.9,772110
2023-05-02,42.71,43.51,41.85,41.87,567142
2023-05-04,41.4,42.08,40.42,40.68,570910
2023-05-05,40.88,41.79,40.32,41.55,438582
2023-05-08,41.7,43.06,41.33,42,407408
2023-05-09,42.39,42.39,41.44,41.9,240948
2023-05-10,42.2,43.16,41.5,42.2,455126
2023-05-11,42.1,42.45,41,41.25,338958
2023-05-12,41.41,41.51,40.8,40.91,286781
2023-05-15,41.23,41.93,40.84,41.7,304435
2023-05-16,41.7,41.7,40.65,40.76,426528
2023-05-17,40.46,41.47,39.09,40.13,824108
2023-05-18,40.93,41.3,40.4,40.51,342513
2023-05-19,40.66,41.63,40.4,41.06,521835
2023-05-22,41.58,41.64,40.5,40.56,1105251
2023-05-23,41.5,42.38,40.28,40.88,1470726
2023-05-24,40.88,42.99,40.5,42.42,1080689
2023-05-25,42.9,42.9,40.13,40.13,923171
2023-05-26,40.11,41.04,39.52,40.73,483887
2023-05-29,41.02,41.35,40.76,41.04,251975
2023-05-30,41.03,41.03,39.62,39.7,515019
2023-05-31,39.5,39.7,38.2,38.45,732031
