Date,Open,High,Low,Close,Volume
2022-07-01,224.714,225.269,219.531,221.382,4248.4707997966
2022-07-04,221.382,222.122,216.014,222.122,8360.8003684705
2022-07-05,217.495,226.195,216.939,223.973,16507.664516606
2022-07-06,226.75,226.75,220.272,221.752,11206.800390511
2022-07-07,223.973,235.634,223.973,235.634,18938.757929511
2022-07-08,236.005,240.818,230.452,239.892,13382.899116551
2022-07-11,239.707,241.003,236.005,239.522,36132.531031536
2022-07-12,237.856,238.411,225.454,227.675,25803.085241593
2022-07-13,231.377,231.377,215.274,218.605,20033.290208298
2022-07-14,219.346,224.899,215.829,217.124,24148.861234856
2022-07-15,217.124,222.863,216.199,222.122,7052.331869347
2022-07-18,226.75,229.526,223.973,229.526,9254.3622584582
2022-07-19,230.081,235.634,225.825,232.673,17834.501277071
2022-07-20,232.303,237.486,231.933,236.93,10765.962118305
2022-07-21,234.339,238.782,230.452,236.005,23092.145964713
2022-07-22,238.782,247.852,236.005,247.111,62132.264718083
2022-07-25,247.111,252.664,241.187,246.371,89081.745564605
2022-07-26,245.26,249.517,237.856,241.003,11100.912766305
2022-07-27,243.964,244.335,231.377,236.005,24595.101936869
2022-07-28,238.782,240.263,234.894,238.596,9144.1526904065
2022-07-29,239.522,246.926,237.115,245.445,9096.6113081097
2022-08-01,248.036,249.517,238.411,238.411,6375.9476575787
2022-08-02,236.19,239.337,231.007,233.229,14945.281816578
2022-08-03,233.229,240.077,233.043,239.151,10543.382010279
2022-08-04,239.707,245.26,238.596,239.151,6908.6272364952
2022-08-05,240.632,245.26,240.632,244.149,7162.5414373986
2022-08-08,245.26,249.147,242.483,246.185,4447.2802166741
2022-08-09,248.407,248.592,238.966,239.522,4830.8527329325
2022-08-10,236.93,245.816,235.079,240.447,10584.440476807
2022-08-11,240.818,261.549,240.818,257.847,16712.956849251
2022-08-12,258.032,263.771,254.515,260.254,10414.804180885
2022-08-16,263.771,274.321,259.698,271.174,23567.559787681
2022-08-17,272.84,272.84,260.994,262.659,21065.154301331
2022-08-18,264.51,267.843,261.919,267.102,6630.9423444434
2022-08-19,268.213,268.213,255.811,260.994,8080.9545044961
2022-08-22,260.068,260.068,252.294,257.292,5726.5755948428
2022-08-23,260.068,264.881,257.292,260.438,5343.0030785844
2022-08-24,260.994,265.991,255.441,260.994,10264.616632265
2022-08-25,265.807,272.285,263.03,269.694,14512.006946101
2022-08-26,270.249,273.025,268.583,272.099,9152.7965780968
2022-08-29,270.434,270.434,263.771,268.213,13771.874062616
2022-08-30,270.063,278.764,266.732,273.025,42875.843915953
2022-08-31,272.655,280.245,272.285,279.874,23290.955381591
2022-09-01,278.764,278.949,264.696,266.547,19521.139862646
2022-09-02,266.547,273.025,257.477,261.549,19212.120877717
2022-09-05,261.549,268.213,256.366,266.732,4734.6894823776
2022-09-06,268.583,268.953,254.885,255.996,3900.5543202608
2022-09-07,256.366,263.771,253.96,256.366,10341.331135517
2022-09-08,259.142,261.734,249.888,249.888,39157.891723151
2022-09-09,251.739,265.991,246.371,250.998,27390.319118729
2022-09-12,253.96,253.96,243.594,248.592,13758.908231081
2022-09-13,248.962,248.962,237.301,240.632,16635.161860037
2022-09-14,240.447,241.187,229.712,236.005,15912.316751934
2022-09-15,236.005,236.005,233.414,233.598,12472.049451183
2022-09-16,235.634,235.634,220.827,226.75,65030.128066265
2022-09-19,226.75,227.675,220.827,224.714,18556.265899213
2022-09-20,225.825,225.825,217.495,220.272,16063.584786515
2022-09-21,220.827,224.528,215.829,222.492,16672.978868683
2022-09-22,222.122,235.079,219.346,229.897,17161.358523186
2022-09-23,231.377,231.377,217.679,221.382,17675.669840761
2022-09-26,221.197,223.603,212.867,220.827,18208.349419677
2022-09-27,219.346,225.269,213.978,216.755,18153.244635652
2022-09-28,216.569,216.569,209.165,213.238,25454.088276096
2022-09-29,213.978,218.236,207.499,210.831,12037.694094744
2022-09-30,211.386,218.42,207.314,218.42,14026.868749481
2022-10-03,217.495,221.937,209.535,221.937,17333.155791031
2022-10-04,221.937,228.601,215.643,225.084,13410.991751545
2022-10-05,225.825,226.564,221.197,222.492,10397.516405504
2022-10-06,223.973,228.416,223.973,228.416,11446.668273918
2022-10-07,228.601,229.156,224.158,226.75,6444.0182731401
2022-10-10,226.195,226.195,219.16,224.528,9470.4594507164
2022-10-11,225.454,234.339,224.344,231.377,29291.974410601
2022-10-12,229.156,236.005,228.045,233.229,26040.792153077
2022-10-13,234.71,237.486,229.341,236.93,23856.049539346
2022-10-14,238.782,244.705,236.93,240.447,8358.6393965479
2022-10-17,243.039,244.335,237.486,239.892,11001.508057865
2022-10-18,239.892,243.964,238.782,243.039,10758.398716575
2022-10-19,244.335,244.335,231.562,232.303,13400.186891932
2022-10-20,235.079,256.737,229.712,254.145,33244.392057005
2022-10-21,256.366,256.366,240.818,246.371,34260.048860618
2022-10-24,249.888,258.218,249.888,251.739,22747.470943061
2022-10-25,254.515,254.515,248.036,248.962,17378.536201406
2022-10-26,252.664,253.589,248.592,251.183,12174.915811828
2022-10-27,252.294,253.22,244.335,248.962,28986.196883556
2022-10-28,248.962,259.883,245.816,253.775,26552.942498729
2022-10-31,254.885,259.142,251.183,257.661,13217.584764474
2022-11-02,258.218,260.623,252.108,253.589,34563.66541574
2022-11-03,253.589,253.589,241.373,243.78,36825.122532723
2022-11-04,245.63,248.777,231.377,231.377,210466.77991393
2022-11-07,233.229,248.407,233.229,246.741,108692.56576204
2022-11-08,246.741,253.589,240.447,251.369,33484.259940411
2022-11-09,250.813,266.547,248.962,259.142,69502.25946005
2022-11-10,260.068,262.845,250.628,257.106,48636.995061557
2022-11-14,258.402,267.657,257.292,262.659,47993.025428628
2022-11-15,262.659,268.398,259.698,265.251,36002.872716181
2022-11-16,264.326,268.398,257.292,268.027,21406.587865099
2022-11-17,268.398,268.398,258.218,260.438,30731.181711041
2022-11-18,260.068,266.176,255.996,262.474,20906.322865021
2022-11-21,264.326,264.326,256.551,256.551,18864.204398181
2022-11-22,257.292,264.696,255.996,260.809,24568.089787837
2022-11-23,262.659,262.845,258.402,260.809,34197.380674863
2022-11-24,263.03,265.436,258.958,263.771,6934.5588995662
2022-11-25,265.621,272.285,261.364,270.434,20975.473966544
2022-11-28,270.434,273.951,268.398,272.655,20514.106461072
2022-11-29,273.766,273.951,269.694,271.174,25376.293286882
2022-11-30,272.099,279.319,270.063,275.987,33103.928882037
2022-12-01,276.728,277.468,268.398,273.211,38748.387543821
2022-12-02,270.989,282.095,270.434,275.802,72783.69532449
2022-12-05,272.655,279.133,269.508,271.544,15288.876352269
2022-12-06,272.099,274.136,264.881,265.807,16631.920402154
2022-12-07,270.063,270.063,260.068,262.659,23651.837692662
2022-12-08,265.251,265.436,259.328,260.623,14218.114764629
2022-12-09,260.254,262.659,256.551,258.773,12463.405563493
2022-12-12,260.994,260.994,253.96,255.256,15292.117810153
2022-12-13,258.587,271.174,253.405,269.508,32804.634270759
2022-12-14,269.508,271.174,267.657,269.138,13268.367604655
2022-12-15,269.879,270.619,267.472,268.583,25193.691159424
2022-12-16,264.696,270.989,260.068,262.659,72703.739363355
2022-12-19,263.4,267.102,261.919,263.215,13294.299267726
2022-12-20,261.734,266.732,259.513,263.215,16965.790564192
2022-12-21,263.771,268.213,263.4,268.213,4025.8906917706
2022-12-22,266.732,278.764,266.732,275.247,21798.804269048
2022-12-23,275.802,282.095,273.951,280.429,14777.806492578
2022-12-27,282.281,282.465,278.578,281.725,7129.0463725986
2022-12-28,281.54,281.54,277.283,278.949,11312.688014718
2022-12-29,280.429,288.574,276.728,286.723,33541.525696359
2022-12-30,287.278,293.757,285.242,286.908,17507.114030799
2023-01-02,289.685,292.276,287.278,288.574,5567.744158533
2023-01-03,294.312,294.312,287.278,291.535,20599.464852015
2023-01-04,294.312,295.423,291.906,294.867,17716.72830729
2023-01-05,295.238,302.086,293.016,295.978,59982.097655114
2023-01-09,296.163,307.084,296.163,305.418,65441.793217518
2023-01-10,303.197,309.861,298.014,309.49,47834.193992318
2023-01-11,309.12,310.971,302.827,304.308,54900.572179162
2023-01-12,305.603,308.565,302.827,304.492,42000.650287307
2023-01-13,303.753,304.492,298.384,299.495,21058.671385563
2023-01-16,299.495,300.791,295.238,300.236,24121.849085824
2023-01-17,300.976,301.901,296.719,296.719,26075.367703838
2023-01-18,297.829,306.529,295.607,301.716,71104.620140645
2023-01-19,301.16,314.118,296.903,310.971,50589.43319361
2023-01-20,310.971,310.971,307.269,309.12,39749.998029938
2023-01-23,310.045,318.191,309.305,312.822,27232.568168381
2023-01-24,312.822,317.82,309.861,310.971,25149.391235011
2023-01-25,316.339,316.524,307.269,310.971,15924.202097509
2023-01-26,314.674,323.744,309.49,321.151,45055.184099877
2023-01-27,320.967,325.039,319.67,321.151,30937.554529648
2023-01-30,318.746,320.596,316.524,319.301,52151.815893637
2023-01-31,316.71,325.409,315.043,325.409,82405.422809788
2023-02-01,324.854,328.926,319.67,320.782,72480.078769368
2023-02-02,323.003,330.407,321.892,325.78,53396.535721044
2023-02-03,328.556,330.777,323.188,327.26,32974.270566682
2023-02-06,327.63,329.852,315.969,316.524,24776.623578366
2023-02-07,315.229,315.598,306.899,314.303,39142.764919692
2023-02-08,316.154,317.45,309.305,313.748,22979.775424739
2023-02-09,312.822,324.299,312.822,318.56,25603.195338753
2023-02-10,321.151,321.151,301.16,301.716,31192.549216512
2023-02-13,304.308,314.303,298.014,309.49,32841.370793443
