Date,Open,High,Low,Close,Volume
2022-03-31,8.12011,8.12011,7.92287,7.93109,29118.814319309
2022-04-01,8.09546,8.39955,8.00506,8.39955,118840.58299329
2022-04-04,8.66256,9.02415,8.46526,8.7119,520503.06451731
2022-04-05,8.7119,9.15568,8.66256,8.67898,138375.20458349
2022-04-06,8.66256,8.66256,8.2845,8.38312,145552.70273114
2022-04-07,8.2845,8.62972,8.26806,8.43243,98010.142530878
2022-04-08,8.49819,8.95847,8.43243,8.79409,79003.582340257
2022-04-11,8.79409,8.94196,8.6954,8.84336,35621.026575802
2022-04-12,8.87628,8.95847,8.7119,8.77759,46887.958741806
2022-04-13,8.79409,9.45158,8.7119,9.33647,187742.86178689
2022-04-14,9.41865,9.41865,9.07349,9.23786,69045.853091167
2022-04-19,9.36939,9.87894,9.32005,9.78031,233412.87246193
2022-04-20,9.74743,9.87894,9.61592,9.74743,102481.63018855
2022-04-21,9.87894,9.87894,9.53376,9.63236,53227.128999352
2022-04-22,9.68167,9.68167,9.12284,9.18852,115769.55310269
2022-04-25,9.18852,9.53376,8.99131,9.35289,121438.30439441
2022-04-26,9.38581,9.38581,8.87628,8.87628,74691.486487523
2022-04-27,8.84336,9.30363,8.62972,9.05707,100179.57450193
2022-04-28,9.18852,9.61592,9.18852,9.43507,114387.34630565
2022-04-29,9.40223,9.74743,9.30363,9.30363,71235.969494926
2022-05-02,9.20502,9.38581,9.05707,9.18852,51032.145670252
2022-05-04,9.38581,10.257,9.38581,9.9447,290606.54561475
2022-05-05,9.91182,10.7008,9.91182,10.1913,247410.14974462
2022-05-06,10.2241,10.3885,9.81319,9.92826,171762.31242745
2022-05-09,10.6022,11.3255,10.4542,10.8487,566471.17436955
2022-05-10,10.9967,11.0459,10.1913,10.7501,193230.32010963
2022-05-11,10.7501,10.8652,10.4214,10.7501,83517.655594671
2022-05-12,10.52,10.7501,10.2405,10.3063,108835.40122212
2022-05-13,10.6515,10.7665,10.2077,10.2405,92197.816941569
2022-05-16,10.3227,10.52,10.1255,10.1255,94505.956284864
2022-05-17,10.3227,10.4542,9.89538,10.0926,102821.09823113
2022-05-18,10.2241,10.372,9.9447,9.96114,58338.617339458
2022-05-19,9.8625,10.2077,9.63236,9.78031,112042.7050223
2022-05-20,9.79675,9.84606,9.45158,9.50085,107406.95863434
2022-05-23,9.45158,9.73099,9.45158,9.48442,41123.085674577
2022-05-24,9.468,9.81319,9.45158,9.48442,100528.7763952
2022-05-25,9.53376,9.69811,9.50085,9.68167,89203.441125096
2022-05-26,9.73099,10.257,9.69811,10.1583,118818.68182926
2022-05-27,10.1748,10.1748,9.87894,10.0433,53878.080263802
2022-05-30,10.1091,10.4214,10.1091,10.1748,47341.799529918
2022-05-31,10.1748,10.6515,10.1748,10.5364,125738.2329338
2022-06-01,10.6022,11.9007,10.6022,11.6706,481203.85911454
2022-06-02,11.7035,11.8843,11.424,11.7199,97754.62895044
2022-06-03,11.7692,12.3117,11.7364,12.2131,123364.3900984
2022-06-06,12.246,12.3117,11.5226,11.835,63026.683174837
2022-06-07,11.835,12.5746,11.835,12.1144,202730.55837661
2022-06-08,12.1638,12.4432,11.424,11.6542,162419.03250275
2022-06-09,11.6542,11.7199,11.424,11.424,68088.285530191
2022-06-10,11.2925,12.0158,11.1446,11.4569,133098.24078177
2022-06-13,11.3418,11.4899,10.7665,10.9967,207036.57057267
2022-06-14,10.9967,11.4734,10.9967,11.1611,82025.942977444
2022-06-15,11.2597,11.309,11.0624,11.309,53464.391609758
2022-06-17,11.2433,12.1144,11.2433,11.8185,154135.5255712
2022-06-20,11.9007,11.9665,11.6048,11.6048,82727.996957983
2022-06-21,11.6706,11.9172,11.5884,11.7364,30297.826983332
2022-06-22,11.7364,11.7364,11.0131,11.309,142624.03040678
2022-06-23,11.3418,11.6213,11.0459,11.1775,59181.812154905
2022-06-24,11.2268,11.4734,11.0131,11.4569,63534.060141708
2022-06-27,11.4899,11.6213,11.1281,11.3255,75998.255941766
2022-06-28,11.309,11.5556,11.309,11.3418,41170.538196659
2022-06-29,11.2911,11.6297,11.1895,11.4265,60825.298779034
2022-06-30,11.3757,11.3757,10.7493,10.9695,130960.53199038
2022-07-01,10.7833,11.3418,10.6648,11.088,107960.97696578
2022-07-04,11.1049,11.5788,11.0202,11.2572,77945.890131654
2022-07-05,11.2403,11.4265,10.834,10.9356,329577.58622269
2022-07-06,10.8509,10.9695,10.7493,10.8002,61101.761298978
2022-07-07,10.9017,11.5958,10.7493,11.3757,116514.77459141
2022-07-08,11.3588,11.5958,11.2234,11.4603,45670.663123795
2022-07-11,11.4265,12.493,11.2065,12.3406,200267.55910565
2022-07-12,12.5269,12.8654,12.3576,12.4083,195433.00939791
2022-07-13,12.4422,12.6792,11.9513,12.1206,69408.632998673
2022-07-14,12.2729,12.6114,11.9682,12.1036,84130.852917588
2022-07-15,12.2052,12.3237,11.782,11.8497,53117.429205885
